[127.0.0.1]IECompatCache
[127.0.0.1]IETldCache
[127.0.0.1]IdeaProjects
[127.0.0.1]InstallAnywhere
[127.0.0.1]JavaSnoop.properties
[127.0.0.1]Local Settings
[127.0.0.1]My Documents
[127.0.0.1]NTUSER.DAT
[127.0.0.1]NTUSER.DAT.LOG
[127.0.0.1]NetHood
[127.0.0.1]PrintHood
[127.0.0.1]PrivacIE
[127.0.0.1]Recent
[127.0.0.1]SendTo
[127.0.0.1]Start Menu
[127.0.0.1]StrutsConsole.cfg
[127.0.0.1]Templates
[127.0.0.1]default-soapui-workspace.xml
[127.0.0.1]gcviewer.properties
[127.0.0.1]hsperfdata_hutchuk
[127.0.0.1]mm.cfg
[127.0.0.1]mm_backup.cfg
[127.0.0.1]ntuser.ini
[127.0.0.1]ntuser.pol
[127.0.0.1]soapui-settings.xml
[127.0.0.1]studio-rcp-workspace
[127.0.0.1]tailcheck.txt
[127.0.0.1]test.h2.db
[127.0.0.1]workspace displayed in window
2013-11-22 16:24:55,203 [ INFO] [] [CommandFilter] Command object fetched clear
2013-11-22 16:24:55,203 [ INFO] [] [ConsoleWindow] This method is written to clear
2013-11-22 16:24:57,781 [ INFO] [] [CommandFilter] Command object fetched exit
2013-11-22 16:24:57,781 [ INFO] [] [ConsoleWindow] This method is written to exit
2013-11-22 16:30:02,296 [ INFO] [] [FileHelper] Attempting to read fileC:\muthu\multimachineexecute\gitversion\sshcommandbroadcaster\settings.xml//settings.xml
2013-11-22 16:30:06,031 [ INFO] [] [ConnectServer] Opened
2013-11-22 16:30:06,031 [ INFO] [] [ConnectServer] Started threads
2013-11-22 16:30:06,031 [ INFO] [] [ConnectServer] Starting connectionhutchuk@127.0.0.1
2013-11-22 16:30:06,031 [ INFO] [] [ConnectServer] Attempting to connect 127.0.0.1
2013-11-22 16:30:06,046 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:30:06,328 [ERROR] [] [ConnectServer] Exception while connecting to host 127.0.0.1
com.multimachine.exception.GenericLoggerException: 1001 - Invalid Credentials while connecting to gateway 
	at com.multimachine.controller.SshController.connect(SshController.java:149)
	at com.multimachine.views.ConnectServer.connectServer(ConnectServer.java:249)
	at com.multimachine.views.ConnectServer.connectAllServersThreaded(ConnectServer.java:184)
	at com.multimachine.views.ConnectServer$3.run(ConnectServer.java:154)
Caused by: com.jcraft.jsch.JSchException: Auth fail
	at com.jcraft.jsch.Session.connect(Session.java:512)
	at com.jcraft.jsch.Session.connect(Session.java:183)
	at com.multimachine.controller.SshController.connect(SshController.java:140)
	... 3 more
2013-11-22 16:30:06,328 [ INFO] [] [ConnectServer] Invalid credentials while connecting to Server 127.0.0.1
2013-11-22 16:30:06,328 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:30:06,328 [ INFO] [] [ConnectServer] Enter  password for hutchuk@127.0.0.1
2013-11-22 16:30:58,031 [ INFO] [] [MultiMainDialogue] Starting again
2013-11-22 16:30:58,031 [ INFO] [] [ConnectServer] Started threads
2013-11-22 16:30:58,031 [ INFO] [] [MultiMainDialogue] connectServer closed
2013-11-22 16:30:58,031 [ INFO] [] [ConnectServer] Starting connectionhutchuk@127.0.0.1
2013-11-22 16:30:58,031 [ INFO] [] [ConnectServer] Attempting to connect 127.0.0.1
2013-11-22 16:30:58,031 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:30:58,031 [ INFO] [] [ConnectServer] Enter  password for hutchuk@127.0.0.1
